wordStem,wordClass,valence,arousal
ungeschickt,ADJ,-0.6087,0
ungeschminkt,ADJ,-0.0048,0
ungesetzlich,ADJ,-0.0048,0
ungesund,ADJ,-0.1793,0
ungewohnt,ADJ,-0.0243,0
ungewollt,ADJ,-0.4781,0
ungezogen,ADJ,-0.3124,0
ungeübt,ADJ,-0.0048,0
unglaubwürdig,ADJ,-0.2007,0
ungleich,ADJ,-0.0048,0
unglücklich,ADJ,-0.301,0
ungültig,ADJ,-0.3485,0
ungünstig,ADJ,-0.767,0
unheilbar,ADJ,-0.0048,0
unheilvoll,ADJ,-0.0048,0
unhöflich,ADJ,-0.0048,0
uninformiert,ADJ,-0.0048,0
unklar,ADJ,-0.5023,0
unklug,ADJ,-0.4604,0
unkorrekt,ADJ,-0.3247,0
unkritisch,ADJ,-0.1934,0
unlauter,ADJ,-0.0048,0
unliebsam,ADJ,-0.0048,0
unlogisch,ADJ,-0.4817,0
unmenschlich,ADJ,-0.4724,0
unmoralisch,ADJ,-0.6224,0
unmöglich,ADJ,-0.3559,0
unnötig,ADJ,-0.9463,0
unnütz,ADJ,-0.6073,0
unpassend,ADJ,-0.3261,0
unpersönlich,ADJ,-0.0476,0
unpopulär,ADJ,-0.0048,0
unpraktisch,ADJ,-0.3182,0
unqualifiziert,ADJ,-0.3153,0
unredlich,ADJ,-0.3248,0
unregelmäßig,ADJ,-0.0048,0
unrentabel,ADJ,-0.0048,0
unruhig,ADJ,-0.0551,0
unrühmlich,ADJ,-0.0048,0
unsachgemäß,ADJ,-0.3271,0
unsauber,ADJ,-0.4713,0
unscharf,ADJ,-0.327,0
unschön,ADJ,-0.4486,0
unselig,ADJ,-0.0048,0
unseriös,ADJ,-0.3373,0
unsicher,ADJ,-0.6268,0
unsinnig,ADJ,-0.3516,0
unsittlich,ADJ,-0.0048,0
unsolidarisch,ADJ,-0.0048,0
unsolid,ADJ,-0.0048,0
unsozial,ADJ,-0.4614,0
unsportlich,ADJ,-0.32,0
unstetig,ADJ,-0.0048,0
unsäglich,ADJ,-0.1834,0
untauglich,ADJ,-0.5944,0
unten,ADV,-0.3334,0
unterbelichten,VERB,-0.0426,0
unterbrechen,VERB,-0.0048,0
unterdrücken,VERB,-0.4825,0
unterentwickelt,ADJ,-0.3245,0
untergehen,VERB,-0.0048,0
untergraben,VERB,-0.0048,0
unterirdisch,ADJ,-0.4715,0
unterlassen,VERB,-0.3488,0
unterlaufen,VERB,-0.3438,0
unterliegen,VERB,-0.0048,0
unterstellen,VERB,-0.4961,0
unterwerfen,VERB,-0.3393,0
unterwürfig,ADJ,-0.0533,0
untragbar,ADJ,-0.3247,0
untreu,ADJ,-0.3222,0
untröstlich,ADJ,-0.3139,0
unverantwortlich,ADJ,-0.4889,0
unverantwortliche,ADJ,-0.3242,0
unverbesserlich,ADJ,-0.4363,0
unvereinbar,ADJ,-0.0048,0
unverhältnismäßig,ADJ,-0.0048,0
unverlangt,ADJ,-0.0048,0
unvermeidlich,ADJ,-0.0048,0
unvernünftig,ADJ,-0.3252,0
unverständlich,ADJ,-0.6347,0
unvollkommen,ADJ,-0.4772,0
unvollständig,ADJ,-0.4926,0
unvorhergesehen,ADJ,-0.3141,0
unwahr,ADJ,-0.3424,0
unwichtig,ADJ,-0.3433,0
unwillig,ADJ,-0.4665,0
unwirksam,ADJ,-0.0048,0
unwirtlich,ADJ,-0.0048,0
unwirtschaftlich,ADJ,-0.0048,0
unwissend,ADJ,-0.326,0
unwürdig,ADJ,-0.7312,0
unzivilisiert,ADJ,-0.4413,0
unzufrieden,ADJ,-0.3363,0
unzulässig,ADJ,-0.3554,0
unzumutbar,ADJ,-0.34,0
unzurechnungsfähig,ADJ,-0.0048,0
unzureichend,ADJ,-0.5233,0
unzusammenhängend,ADJ,-0.0048,0
unzuverlässig,ADJ,-0.612,0
unzüchtig,ADJ,-0.0048,0
unübersichtlich,ADJ,-0.0501,0
unüblich,ADJ,-0.3328,0
vage,ADJ,-0.3406,0
verabscheuungswürdig,ADJ,-0.0048,0
verachten,VERB,-0.0048,0
veraltet,ADJ,-0.507,0
verarschen,VERB,-0.0048,0
verbannen,VERB,-0.0048,0
verbeulen,VERB,-0.0327,0
verbieten,VERB,-0.629,0
verbittert,ADJ,-0.4659,0
verblassen,VERB,-0.0048,0
verboten,ADJ,-0.3657,0
verdammen,VERB,-0.6079,0
verdammt,ADJ,-0.2925,0
verdecken,VERB,-0.0516,0
verderben,VERB,-0.0048,0
verderblich,ADJ,-0.3131,0
verdorben,ADJ,-0.1755,0
verdrießlich,ADJ,-0.0048,0
verdrängen,VERB,-0.3468,0
verdunkeln,VERB,-0.0048,0
vereiteln,VERB,-0.0048,0
verfallen,ADJ,-0.4849,0
verfassungswidrig,ADJ,-0.0048,0
verfehlen,VERB,-0.0373,0
verfluchen,VERB,-0.3284,0
verfälschen,VERB,-0.3323,0
vergammelt,VERB,-0.0048,0
vergeblich,ADJ,-0.0048,0
vergelten,VERB,-0.0048,0
vergeuden,VERB,-0.1836,0
vergewaltigen,VERB,-0.0048,0
verharmlosen,VERB,-0.049,0
verhasst,ADJ,-0.0048,0
verheeren,VERB,-0.0048,0
verheerend,ADJ,-0.478,0
verherrlichen,VERB,-0.0048,0
verhängnisvoll,ADJ,-0.333,0
verhöhnen,VERB,-0.0048,0
verirren,VERB,-0.0498,0
verkehrswidrig,ADJ,-0.0048,0
verkleinern,VERB,-0.0048,0
verkrüppeln,VERB,-0.0048,0
verlangsamen,VERB,-0.0048,0
verletzbar,ADJ,-0.0048,0
verletzen,VERB,-0.3615,0
verletzlich,ADJ,-0.0487,0
verletzt,ADJ,-0.5202,0
verleumden,VERB,-0.4473,0
verlieren,VERB,-0.393,0
verlogen,ADJ,-0.3355,0
vermeiden,VERB,-0.5265,0
vermindern,VERB,-0.0048,0
vernichten,VERB,-0.4902,0
vernichtend,ADJ,-0.0048,0
verraten,VERB,-0.2087,0
verringern,VERB,-0.3537,0
verrucht,ADJ,-0.1714,0
verräterisch,ADJ,-0.311,0
verrückt,VERB,-0.0337,0
verschimmelt,ADJ,-0.0048,0
verschlechtern,VERB,-0.0048,0
verschleppen,VERB,-0.0048,0
verschleudern,VERB,-0.0048,0
verschlingen,VERB,-0.0048,0
verschmutzen,VERB,-0.0048,0
verschwenden,VERB,-0.0494,0
verschwenderisch,ADJ,-0.0048,0
verschwinden,VERB,-0.3588,0
versenken,VERB,-0.0048,0
versklaven,VERB,-0.3142,0
versklavt,VERB,-0.0048,0
verspielen,VERB,-0.0048,0
verspätet,VERB,-0.4819,0
verstimmen,VERB,-0.0048,0
verstopfen,VERB,-0.0048,0
verstoßen,VERB,-0.3521,0
verstricken,VERB,-0.0048,0
vertreiben,VERB,-0.3684,0
verurteilen,VERB,-0.77,0
verwelken,VERB,-0.0048,0
verwerflich,ADJ,-0.7418,0
verwickeln,VERB,-0.0048,0
verwirren,VERB,-0.0474,0
verworren,ADJ,-0.0048,0
verwunden,VERB,-0.3186,0
verwüsten,VERB,-0.0048,0
verzerren,VERB,-0.0048,0
verzichten,VERB,-0.0048,0
verzweifeln,VERB,-0.0048,0
verzweifelt,ADJ,-0.1947,0
verzwickt,ADJ,-0.0403,0
verzögern,VERB,-0.3409,0
verächtlich,ADJ,-0.3245,0
verängstigen,VERB,-0.056,0
verärgern,VERB,-0.1825,0
volltrunken,ADJ,-0.0048,0
vorhersehbar,ADJ,-0.3414,0
vorwerfen,VERB,-0.3254,0
vorzeitig,ADJ,-0.3462,0
vulgär,ADJ,-0.3122,0
wackelig,ADJ,-0.0048,0
wackeln,VERB,-0.0048,0
wahnsinnig,ADJ,-0.0048,0
wankelmütig,ADJ,-0.0048,0
wegfallen,VERB,-0.0048,0
weglassen,VERB,-0.3362,0
wehklagend,ADJ,-0.0048,0
weinen,VERB,-0.1651,0
welken,VERB,-0.0531,0
wertlos,ADJ,-0.6264,0
wettbewerbswidrig,ADJ,-0.0048,0
wichtigtun,VERB,-0.0048,0
widerlegen,VERB,-0.3452,0
widernatürlich,ADJ,-0.3064,0
widerrufen,VERB,-0.0048,0
widersinnig,ADJ,-0.3266,0
widerspenstig,ADJ,-0.1789,0
widersprechen,VERB,-0.354,0
widersprüchlich,ADJ,-0.2043,0
widerwärtig,ADJ,-0.0048,0
widrig,ADJ,-0.0048,0
willkürlich,ADJ,-0.3481,0
wirkungslos,ADJ,-0.0048,0
wirr,ADJ,-0.1841,0
wutentbrannt,ADJ,-0.3138,0
wutschäumend,ADJ,-0.0048,0
würgen,VERB,-0.0048,0
wüten,VERB,-0.0048,0
wütend,ADJ,-0.3233,0
zahlungsunfähig,ADJ,-0.0048,0
zappeln,VERB,-0.0048,0
zaudern,VERB,-0.0048,0
zensieren,VERB,-0.315,0
zerbrechen,VERB,-0.0522,0
zerfressen,VERB,-0.0048,0
zerren,VERB,-0.0048,0
zerrissen,ADJ,-0.4776,0
zerschlagen,ADJ,-0.0048,0
zerschmettern,VERB,-0.0048,0
zerschunden,ADJ,-0.0048,0
zersetzen,VERB,-0.0048,0
zersetzend,ADJ,-0.0048,0
zerstreuen,VERB,-0.0048,0
zerstören,VERB,-0.5131,0
zerstörerisch,ADJ,-0.4715,0
zerstört,ADJ,-0.503,0
ziellos,ADJ,-0.3305,0
zittern,VERB,-0.0048,0
zornig,ADJ,-0.1853,0
zurückbleiben,VERB,-0.1831,0
zurückgeben,VERB,-0.0619,0
zurückgegeben,ADJ,-0.3502,0
zurückgehen,VERB,-0.0048,0
zurückgeschickt,ADJ,-0.3377,0
zurückhalten,VERB,-0.0048,0
zurückschicken,VERB,-0.331,0
zusammenbrechen,VERB,-0.3317,0
zusammenhanglos,ADJ,-0.0048,0
zusammenrechen,VERB,-0.0048,0
zusammenschlagen,VERB,-0.0395,0
zusammenstoßen,VERB,-0.0048,0
zwecklos,ADJ,-0.0048,0
zweideutig,ADJ,-0.3174,0
zweifelhaft,ADJ,-0.3455,0
zweifeln,VERB,-0.1935,0
zweitklassig,ADJ,-0.1725,0
zwiespältig,ADJ,-0.0048,0
zwieträchtig,ADJ,-0.0048,0
zwingen,VERB,-0.4975,0
zögern,VERB,-0.0048,0
züchtigen,ADJ,-0.0048,0
ärger,NOUN,-0.3465,0
ärgernis,NOUN,-0.3357,0
übel,NOUN,-0.4895,0
überfüllung,NOUN,-0.0048,0
übergewicht,NOUN,-0.2011,0
überhöhung,NOUN,-0.0048,0
überlastung,NOUN,-0.0048,0
übermaß,NOUN,-0.3337,0
überschreitung,NOUN,-0.0048,0
überschuß,NOUN,-0.1924,0
überschwemmung,NOUN,-0.0048,0
übertreibung,NOUN,-0.0424,0
ängstigen,VERB,-0.3193,0
ängstlich,ADJ,-0.4735,0
ärgerlich,ADJ,-0.3111,0
ärgern,VERB,-0.0048,0
öde,ADJ,-0.457,0
übellaunig,ADJ,-0.0048,0
überfallen,VERB,-0.3457,0
überfluten,VERB,-0.0048,0
überflüssig,ADJ,-0.5154,0
übergewichtig,ADJ,-0.3215,0
überhöhen,VERB,-0.0048,0
überlasten,VERB,-0.3413,0
übermäßig,ADJ,-0.1844,0
überschreiten,VERB,-0.0048,0
überschwemmen,VERB,-0.0048,0
übersehen,VERB,-0.5128,0
übertreiben,VERB,-0.0372,0
übertreten,VERB,-0.329,0
übertrieben,ADJ,-0.3203,0
überwältigen,VERB,-0.0048,0
abmachung,NOUN,0.0040,0
abschluß,NOUN,0.0040,0
abstimmung,NOUN,0.0040,0
agilität,NOUN,0.0040,0
aktivität,NOUN,0.0040,0
aktualisierung,NOUN,0.0040,0
aktualität,NOUN,0.0040,0
akzeptanz,NOUN,0.0040,0
andrang,NOUN,0.0040,0
anerkennung,NOUN,0.0855,0
angebot,NOUN,0.0711,0
angemessenheit,NOUN,0.0040,0
anhebung,NOUN,0.0040,0
anheiterung,NOUN,0.0040,0
ankurbelung,NOUN,0.0040,0
annehmlichkeit,NOUN,0.0040,0
annäherung,NOUN,0.0040,0
anpassung,NOUN,0.0040,0
anpassungsfähigkeit,NOUN,0.0040,0
anreicherung,NOUN,0.0040,0
anspruch,NOUN,0.0040,0
anstand,NOUN,0.0040,0
anstieg,NOUN,0.0040,0
anständigkeit,NOUN,0.0040,0
anteil,NOUN,0.0040,0
anziehung,NOUN,0.0040,0
applaus,NOUN,0.0871,0
attraktivität,NOUN,0.0040,0
aufbereitung,NOUN,0.0040,0
aufbesserung,NOUN,0.0040,0
auferstehung,NOUN,0.0040,0
aufmerksamkeit,NOUN,0.0040,0
aufmunterung,NOUN,0.0040,0
aufrichtigkeit,NOUN,0.0040,0
aufschwung,NOUN,0.0040,0
aufstieg,NOUN,0.0040,0
aufstockung,NOUN,0.0040,0
auftrag,NOUN,0.0040,0
auftrieb,NOUN,0.0040,0
aufwertung,NOUN,0.0040,0
aufwärtstrend,NOUN,0.0040,0
augenweide,NOUN,0.0844,0
ausbau,NOUN,0.0040,0
ausbildung,NOUN,0.0040,0
ausdauer,NOUN,0.0886,0
ausgleich,NOUN,0.0040,0
ausgleichszahlung,NOUN,0.0040,0
auszeichnung,NOUN,0.0040,0
authentizität,NOUN,0.0040,0
autonomie,NOUN,0.0040,0
bedeutung,NOUN,0.0040,0
befreiung,NOUN,0.0040,0
befriedigung,NOUN,0.0040,0
beförderung,NOUN,0.0040,0
begeisterung,NOUN,0.32,0
begnadigung,NOUN,0.0040,0
begünstigung,NOUN,0.0040,0
beifall,NOUN,0.3265,0
beifallsruf,NOUN,0.0040,0
beilegung,NOUN,0.0040,0
beisteuerung,NOUN,0.0040,0
beitritt,NOUN,0.0040,0
bekräftigung,NOUN,0.0040,0
belastbarkeit,NOUN,0.0040,0
belebtheit,NOUN,0.0040,0
beliebtheit,NOUN,0.0040,0
belohnung,NOUN,0.0813,0
benefiz,NOUN,0.0040,0
bereicherung,NOUN,0.0040,0
bereitschaft,NOUN,0.0040,0
bereitstellung,NOUN,0.0040,0
beruhigung,NOUN,0.0040,0
bescheidenheit,NOUN,0.0852,0
beschleunigung,NOUN,0.0040,0
beschwichtigung,NOUN,0.0040,0
besitz,NOUN,0.0040,0
besserung,NOUN,0.0040,0
bestätigung,NOUN,0.0040,0
beteiligung,NOUN,0.0040,0
bewunderer,NOUN,0.0040,0
bewunderung,NOUN,0.0040,0
bildung,NOUN,0.0040,0
blüte,NOUN,0.0040,0
bonität,NOUN,0.0040,0
bonus,NOUN,0.0040,0
boom,NOUN,0.0040,0
brillanz,NOUN,0.0040,0
brüderlichkeit,NOUN,0.0040,0
bund,NOUN,0.0040,0
bündnis,NOUN,0.0040,0
champion,NOUN,0.0040,0
charisma,NOUN,0.0040,0
charme,NOUN,0.0040,0
cleverness,NOUN,0.0040,0
comeback,NOUN,0.0712,0
dankbarkeit,NOUN,0.0040,0
diskretion,NOUN,0.0040,0
disziplin,NOUN,0.0611,0
duft,NOUN,0.2149,0
dynamik,NOUN,0.0040,0
echtheit,NOUN,0.0040,0
effizienz,NOUN,0.0040,0
ehre,NOUN,0.0732,0
ehrfurcht,NOUN,0.0040,0
ehrlichkeit,NOUN,0.0040,0
ehrwürdigkeit,NOUN,0.0040,0
eifer,NOUN,0.0040,0
eigenkapital,NOUN,0.0040,0
eignung,NOUN,0.0040,0
eindeutigkeit,NOUN,0.0040,0
einfallsreichtum,NOUN,0.0040,0
einhaltung,NOUN,0.0040,0
einheit,NOUN,0.0040,0
einheitlichkeit,NOUN,0.0040,0
einkauf,NOUN,0.0040,0
einnahme,NOUN,0.0040,0
einsparung,NOUN,0.0040,0
einweihung,NOUN,0.0040,0
einzigartigkeit,NOUN,0.0040,0
eleganz,NOUN,0.0040,0
empathie,NOUN,0.0040,0
empfehlung,NOUN,0.0040,0
engagement,NOUN,0.2157,0
entlastung,NOUN,0.0040,0
entlohnung,NOUN,0.0040,0
entschluß,NOUN,0.0804,0
entschlüsselung,NOUN,0.0040,0
entschädigung,NOUN,0.0040,0
entspannung,NOUN,0.0875,0
entwirrung,NOUN,0.0040,0
erbe,NOUN,0.0040,0
erfahrung,NOUN,0.0040,0
erfolg,NOUN,0.3446,0
erfolgserlebnis,NOUN,0.0884,0
erfüllung,NOUN,0.0040,0
ergiebigkeit,NOUN,0.0040,0
ergänzung,NOUN,0.0040,0
erhaltung,NOUN,0.0040,0
erholung,NOUN,0.0865,0
erhöhung,NOUN,0.0040,0
erlaubnis,NOUN,0.0040,0
erleichterung,NOUN,0.0040,0
erleuchtung,NOUN,0.0040,0
erlösung,NOUN,0.0040,0
ermutigung,NOUN,0.0040,0
erneuerung,NOUN,0.0040,0
ernsthaftigkeit,NOUN,0.0040,0
ersparnis,NOUN,0.0040,0
ertrag,NOUN,0.0040,0
erweiterung,NOUN,0.0040,0
erzeugnis,NOUN,0.0040,0
experte,NOUN,0.0040,0
expertise,NOUN,0.0040,0
exzellenz,NOUN,0.0040,0
fairness,NOUN,0.0040,0
faszination,NOUN,0.0040,0
favorit,NOUN,0.0040,0
feier,NOUN,0.0829,0
fertigkeit,NOUN,0.0040,0
fest,NOUN,0.2346,0
festakt,NOUN,0.0040,0
festigkeit,NOUN,0.0040,0
festlichkeit,NOUN,0.0040,0
finanzierung,NOUN,0.0040,0
fitness,NOUN,0.0851,0
flair,NOUN,0.2216,0
fleiß,NOUN,0.3113,0
flexibilität,NOUN,0.0040,0
fortschritt,NOUN,0.0040,0
freiheit,NOUN,0.0040,0
freispruch,NOUN,0.0040,0
freude,NOUN,0.6502,0
freund,NOUN,0.0116,0
freundlichkeit,NOUN,0.0913,0
freundschaft,NOUN,0.2059,0
frieden,NOUN,0.0040,0
fruchtbarkeit,NOUN,0.0040,0
funktionsfähigkeit,NOUN,0.0040,0
furchtlosigkeit,NOUN,0.0040,0
fähigkeit,NOUN,0.0892,0
förderung,NOUN,0.0829,0
führung,NOUN,0.0040,0
fülle,NOUN,0.0040,0
gabe,NOUN,0.0747,0
garantie,NOUN,0.0040,0
gastfreundlichkeit,NOUN,0.0040,0
gedenken,NOUN,0.0040,0
geduld,NOUN,0.0789,0
gefallen,NOUN,0.3349,0
gehaltszulage,NOUN,0.0040,0
gelassenheit,NOUN,0.0721,0
geldgeber,NOUN,0.0040,0
gemeinschaft,NOUN,0.0040,0
genauigkeit,NOUN,0.0040,0
genehmigung,NOUN,0.0040,0
genesung,NOUN,0.0040,0
genialität,NOUN,0.0040,0
genie,NOUN,0.0697,0
genuss,NOUN,0.0701,0
genuß,NOUN,0.073,0
gerechtigkeit,NOUN,0.0040,0
geräumigkeit,NOUN,0.0040,0
geschenk,NOUN,0.4792,0
geschick,NOUN,0.0040,0
geschicklichkeit,NOUN,0.0040,0
gesundheit,NOUN,0.0040,0
gesundung,NOUN,0.0040,0
gewinn,NOUN,0.0040,0
gewinner,NOUN,0.0040,0
gewährleistung,NOUN,0.0040,0
glamour,NOUN,0.0040,0
glanz,NOUN,0.0040,0
glaube,NOUN,0.0040,0
glaubwürdigkeit,NOUN,0.0040,0
gleichstellung,NOUN,0.0040,0
glück,NOUN,0.2452,0
glückseligkeit,NOUN,0.0040,0
glückwunsch,NOUN,0.2193,0
gnade,NOUN,0.0040,0
gratulation,NOUN,0.428,0
grenzenlosigkeit,NOUN,0.0040,0
großzügigigkeit,NOUN,0.0040,0
größe,NOUN,0.0040,0
gründlichkeit,NOUN,0.0040,0
gunst,NOUN,0.0040,0
gönner,NOUN,0.0040,0
gönnerschaft,NOUN,0.0040,0
gültigkeit,NOUN,0.0040,0
güte,NOUN,0.0040,0
hammer,NOUN,0.0040,0
harmonie,NOUN,0.0795,0
harmonisierung,NOUN,0.0040,0
hartnäckigkeit,NOUN,0.0040,0
heiligtum,NOUN,0.0040,0
heilung,NOUN,0.0040,0
heirat,NOUN,0.0040,0
heiterkeit,NOUN,0.0040,0
helligkeit,NOUN,0.0040,0
herrlichkeit,NOUN,0.0040,0
highlight,NOUN,0.0040,0
hilfe,NOUN,0.0040,0
hilfsbereitschaft,NOUN,0.0040,0
hingabe,NOUN,0.0040,0
hochdruckgebiet,NOUN,0.0040,0
hochruf,NOUN,0.0040,0
hochwertigkeit,NOUN,0.0040,0
hoffnung,NOUN,0.2038,0
humanität,NOUN,0.0040,0
humor,NOUN,0.3296,0
hurra,NOUN,0.0040,0
hurrageschrei,NOUN,0.0040,0
höflichkeit,NOUN,0.0040,0
höhepunkt,NOUN,0.0040,0
individualität,NOUN,0.0040,0
innovation,NOUN,0.0040,0
inspiration,NOUN,0.0040,0
integrität,NOUN,0.0040,0
intellekt,NOUN,0.0040,0
intelligenz,NOUN,0.0040,0
interesse,NOUN,0.0040,0
interessenvertretung,NOUN,0.0040,0
investition,NOUN,0.0040,0
jubel,NOUN,0.0652,0
jubiläum,NOUN,0.0040,0
kauf,NOUN,0.0040,0
klarheit,NOUN,0.0040,0
komfort,NOUN,0.1808,0
kommunikation,NOUN,0.0040,0
kompatibilität,NOUN,0.0040,0
kompensation,NOUN,0.0040,0
kompetenz,NOUN,0.0040,0
kompliment,NOUN,0.3323,0
kompromiss,NOUN,0.0040,0
konjunkturaufschwung,NOUN,0.0040,0
konsens,NOUN,0.0040,0
konsistenz,NOUN,0.0040,0
konsolidierung,NOUN,0.0040,0
konstanz,NOUN,0.0040,0
konsultation,NOUN,0.0040,0
kontinuität,NOUN,0.0040,0
kooperation,NOUN,0.0040,0
koordinierung,NOUN,0.0040,0
korrektheit,NOUN,0.0040,0
korrektur,NOUN,0.0040,0
kostbarkeit,NOUN,0.0040,0
kraft,NOUN,0.0040,0
kreativität,NOUN,0.0768,0
kulanz,NOUN,0.0040,0
kur,NOUN,0.0859,0
langlebigkeit,NOUN,0.0040,0
laune,NOUN,0.1085,0
lebensfähigkeit,NOUN,0.0040,0
legalität,NOUN,0.0040,0
legitimität,NOUN,0.0040,0
leichtigkeit,NOUN,0.1725,0
leidenschaft,NOUN,0.0040,0
leistung,NOUN,0.0040,0
leistungsfähigkeit,NOUN,0.0040,0
liberalismus,NOUN,0.0040,0
liebe,NOUN,0.0985,0
liebling,NOUN,0.0873,0
linderung,NOUN,0.0040,0
lob,NOUN,0.7246,0
lohn,NOUN,0.0040,0
loyalität,NOUN,0.0040,0
luxus,NOUN,0.0040,0
lösung,NOUN,0.0040,0
macht,NOUN,0.0040,0
magie,NOUN,0.0040,0
majestät,NOUN,0.0040,0
maximum,NOUN,0.0040,0
meisterschaft,NOUN,0.0040,0
meisterwerk,NOUN,0.0040,0
menschenwürde,NOUN,0.0040,0
menschlichkeit,NOUN,0.0040,0
milde,NOUN,0.0040,0
mitgefühl,NOUN,0.0040,0
mobilität,NOUN,0.0040,0
modernisierung,NOUN,0.0040,0
modernität,NOUN,0.0040,0
moral,NOUN,0.0040,0
motivation,NOUN,0.0040,0
mut,NOUN,0.6093,0
möglichkeit,NOUN,0.0040,0
nachhaltigkeit,NOUN,0.0040,0
nutzen,NOUN,0.0040,0
nähe,NOUN,0.0911,0
oase,NOUN,0.0040,0
optimalität,NOUN,0.0040,0
optimismus,NOUN,0.0882,0
optimist,NOUN,0.0836,0
ordnungsmäßigkeit,NOUN,0.0040,0
originalität,NOUN,0.0040,0
pannenhilfe,NOUN,0.0040,0
paradies,NOUN,0.0040,0
partner,NOUN,0.0040,0
partnerschaft,NOUN,0.0779,0
perfektion,NOUN,0.0040,0
perfektionismus,NOUN,0.0040,0
perfektionist,NOUN,0.0040,0
pflege,NOUN,0.0040,0
phantasie,NOUN,0.075,0
plausibilität,NOUN,0.0040,0
positivität,NOUN,0.0040,0
potenz,NOUN,0.0040,0
pracht,NOUN,0.0040,0
praktikabilität,NOUN,0.0040,0
premium,NOUN,0.0040,0
prestige,NOUN,0.0040,0
privileg,NOUN,0.0040,0
produktivität,NOUN,0.0040,0
profit,NOUN,0.0040,0
progression,NOUN,0.0040,0
prächtigkeit,NOUN,0.0040,0
präferenz,NOUN,0.0040,0
präzision,NOUN,0.0040,0
pünktlichkeit,NOUN,0.0040,0
qualifikation,NOUN,0.0040,0
qualität,NOUN,0.0040,0
qualitätsverbesserung,NOUN,0.0040,0
rat,NOUN,0.0040,0
recht,NOUN,0.0040,0
rechtmäßigkeit,NOUN,0.0040,0
rechtsgültigkeit,NOUN,0.0040,0
rehabilitation,NOUN,0.0040,0
reichtum,NOUN,0.0040,0
reinheit,NOUN,0.0040,0
reinigung,NOUN,0.0040,0
relevanz,NOUN,0.0040,0
renovierung,NOUN,0.0040,0
rentabilität,NOUN,0.0040,0
reparatur,NOUN,0.0040,0
respekt,NOUN,0.0040,0
rettung,NOUN,0.0707,0
robustheit,NOUN,0.0040,0
romantik,NOUN,0.0688,0
ruhe,NOUN,0.5017,0
ruhm,NOUN,0.0040,0
rückendeckung,NOUN,0.0040,0
rückgrat,NOUN,0.0040,0
rücksicht,NOUN,0.0040,0
rückversicherung,NOUN,0.0040,0
sauberkeit,NOUN,0.0755,0
schatz,NOUN,0.1096,0
schenkung,NOUN,0.0040,0
schirmherr,NOUN,0.0040,0
schirmherrschaft,NOUN,0.0040,0
schlauheit,NOUN,0.0040,0
schmuck,NOUN,0.0040,0
schnelligkeit,NOUN,0.0040,0
schnäppchen,NOUN,0.0040,0
schuldlosigkeit,NOUN,0.0040,0
schutz,NOUN,0.0040,0
schutzmaßnahme,NOUN,0.0040,0
schwung,NOUN,0.238,0
schönheit,NOUN,0.3286,0
selbstständigkeit,NOUN,0.0040,0
sensation,NOUN,0.0040,0
seriösität,NOUN,0.0040,0
sicherheit,NOUN,0.0040,0
siegeszug,NOUN,0.0040,0
sinn,NOUN,0.0040,0
solidarität,NOUN,0.0040,0
sorgfältigkeit,NOUN,0.0040,0
sorglosigkeit,NOUN,0.0040,0
sparsamkeit,NOUN,0.0040,0
spaß,NOUN,0.2823,0
spende,NOUN,0.0040,0
spezialität,NOUN,0.0040,0
sprung,NOUN,0.0040,0
stabilität,NOUN,0.0040,0
standhaftigkeit,NOUN,0.0040,0
stattlichkeit,NOUN,0.0040,0
steigerung,NOUN,0.0040,0
steigflug,NOUN,0.0040,0
stifter,NOUN,0.0040,0
stiftung,NOUN,0.0040,0
stil,NOUN,0.3398,0
stimulation,NOUN,0.0040,0
stolz,NOUN,0.0797,0
stärke,NOUN,0.0040,0
stütze,NOUN,0.0040,0
subvention,NOUN,0.0040,0
suchtfaktor,NOUN,0.0040,0
superlativ,NOUN,0.0040,0
symbiose,NOUN,0.0040,0
sympathie,NOUN,0.0040,0
talent,NOUN,0.3352,0
toleranz,NOUN,0.0040,0
tradition,NOUN,0.0040,0
treue,NOUN,0.2019,0
triumph,NOUN,0.0040,0
trophäe,NOUN,0.0040,0
trost,NOUN,0.0706,0
umbruch,NOUN,0.0040,0
unabhängigkeit,NOUN,0.0040,0
unbesiegbarkeit,NOUN,0.0040,0
unerschrockenheit,NOUN,0.0040,0
unfehlbarkeit,NOUN,0.0040,0
unparteilichkeit,NOUN,0.0040,0
unschuld,NOUN,0.0040,0
unsterblichkeit,NOUN,0.0040,0
unterstützung,NOUN,0.0040,0
unverwundbarkeit,NOUN,0.0040,0
unverzichtbarkeit,NOUN,0.0040,0
unwiderstehlichkeit,NOUN,0.0040,0
upgrade,NOUN,0.0040,0
verantwortung,NOUN,0.0040,0
verband,NOUN,0.0040,0
verbesserung,NOUN,0.0040,0
verbund,NOUN,0.0040,0
verbundenheit,NOUN,0.0040,0
verbündete,NOUN,0.0040,0
verdienst,NOUN,0.0040,0
veredelung,NOUN,0.0040,0
verehrung,NOUN,0.0040,0
vereinbarung,NOUN,0.0040,0
vereinfachung,NOUN,0.0040,0
vereinigung,NOUN,0.0040,0
vererbung,NOUN,0.0040,0
verfeinerung,NOUN,0.0040,0
vergebung,NOUN,0.0040,0
vergrößerung,NOUN,0.0040,0
vergötterung,NOUN,0.0040,0
verhandelung,NOUN,0.0040,0
verlobung,NOUN,0.0040,0
