wordStem,wordFunction,value,pos
minute,VAL,0.0098,NOUN
mirakel,VAL,0.2,NOUN
mischehe,VAL,-0.1667,NOUN
missetat,VAL,-0.7333,NOUN
mission,VAL,0.3,NOUN
mist,VAL,-0.5,NOUN
mitgeben,VAL,0.0333,VERB
mitgift,VAL,0.2,NOUN
mitglied,VAL,0.0,NOUN
mitleid,VAL,0.0,NOUN
mittag,VAL,0.4,NOUN
mitte,VAL,0.25,NOUN
mittel,VAL,0.0294,NOUN
mode,VAL,0.2333,NOUN
moder,VAL,-0.5,NOUN
modern,VAL,0.0,VERB
mogeln,VAL,-0.3667,VERB
mögen,VAL,0.5882,VERB
mohn,VAL,0.1,NOUN
mohr,VAL,0.1333,NOUN
möhre,VAL,0.3033,NOUN
mokka,VAL,0.3667,NOUN
molch,VAL,-0.0667,NOUN
moll,VAL,-0.0667,NOUN
mollig,VAL,-0.2667,ADJ
monarch,VAL,-0.1333,NOUN
monat,VAL,0.1,NOUN
mond,VAL,0.4333,NOUN
mondlos,VAL,-0.2,ADJ
monogam,VAL,0.0667,ADJ
monolog,VAL,-0.2333,NOUN
monopol,VAL,-0.3333,NOUN
monoton,VAL,-0.4333,ADJ
monstrum,VAL,-0.6,NOUN
moor,VAL,0.1,NOUN
moorbad,VAL,0.0667,NOUN
moos,VAL,0.2333,NOUN
moped,VAL,-0.0667,NOUN
moral,VAL,-0.0333,NOUN
moralist,VAL,-0.2667,NOUN
morast,VAL,-0.3667,NOUN
mord,VAL,-0.9333,NOUN
morden,VAL,-0.9,VERB
mordfall,VAL,-0.8,NOUN
mordtat,VAL,-0.9667,NOUN
morphem,VAL,-0.3333,NOUN
morsch,VAL,-0.3333,ADJ
mörser,VAL,-0.15,NOUN
moskito,VAL,-0.4667,NOUN
motiv,VAL,0.0833,NOUN
motor,VAL,0.15,NOUN
motorrad,VAL,0.4667,NOUN
motte,VAL,-0.5167,NOUN
motto,VAL,0.2,NOUN
möwe,VAL,-0.0167,NOUN
muffig,VAL,-0.4667,ADJ
mühe,VAL,-0.0392,NOUN
mumie,VAL,-0.2,NOUN
mundraub,VAL,-0.4,NOUN
munition,VAL,-0.6,NOUN
munkeln,VAL,-0.3667,VERB
munter,VAL,0.5667,ADJ
murmel,VAL,0.4167,NOUN
murren,VAL,-0.3333,VERB
muschel,VAL,0.5167,NOUN
musical,VAL,0.3667,NOUN
musik,VAL,0.8,NOUN
musikbox,VAL,0.3333,NOUN
musiker,VAL,0.4333,NOUN
muskel,VAL,0.35,NOUN
müssen,VAL,-0.4608,VERB
mustern,VAL,-0.2,VERB
mut,VAL,0.7,NOUN
mutation,VAL,-0.4667,NOUN
mutig,VAL,0.7333,ADJ
mutlos,VAL,-0.4667,ADJ
mutter,VAL,0.6833,NOUN
mutti,VAL,0.6,NOUN
mystik,VAL,0.2,NOUN
mystisch,VAL,0.1,ADJ
mythos,VAL,0.3,NOUN
nabel,VAL,0.2,NOUN
nachbar,VAL,-0.0333,NOUN
nachfolger,VAL,-0.0588,NOUN
nachmittag,VAL,0.4118,NOUN
nachrede,VAL,-0.5333,NOUN
nachricht,VAL,0.2059,NOUN
nachruf,VAL,-0.2333,NOUN
nacht,VAL,0.3333,NOUN
nachteil,VAL,-0.4333,NOUN
nachweisen,VAL,-0.098,VERB
nackt,VAL,0.2667,ADJ
nadel,VAL,-0.1833,NOUN
nagel,VAL,0.0833,NOUN
nah,VAL,0.2667,ADJ
nähe,VAL,0.6667,NOUN
nahrung,VAL,0.6333,NOUN
naiv,VAL,-0.2667,ADJ
name,VAL,0.1961,NOUN
namenlos,VAL,-0.3333,ADJ
namhaft,VAL,0.3667,ADJ
narbe,VAL,-0.3833,NOUN
narbig,VAL,-0.3,ADJ
narkose,VAL,-0.4,NOUN
narr,VAL,-0.2333,NOUN
naschen,VAL,0.4,VERB
nase,VAL,0.1067,NOUN
national,VAL,0.0333,ADJ
natter,VAL,-0.3833,NOUN
natur,VAL,0.7833,NOUN
nazi,VAL,-0.9667,NOUN
nazizeit,VAL,-0.8667,NOUN
nebel,VAL,-0.1833,NOUN
neblig,VAL,-0.2333,ADJ
necken,VAL,0.2,VERB
neffe,VAL,0.2833,NOUN
negation,VAL,-0.4,NOUN
negativ,VAL,-0.8,ADJ
neger,VAL,-0.2,NOUN
negerin,VAL,-0.2,NOUN
nehmen,VAL,0.0294,VERB
neid,VAL,-0.6333,NOUN
neidisch,VAL,-0.5,ADJ
neidlos,VAL,0.3,ADJ
neige,VAL,-0.2833,NOUN
neigen,VAL,0.0294,VERB
neigung,VAL,0.1333,NOUN
nein,VAL,-0.5333,NOUN
nelke,VAL,0.3833,NOUN
nennen,VAL,0.098,VERB
nett,VAL,0.6,ADJ
neubau,VAL,-0.0667,NOUN
neugier,VAL,0.1,NOUN
neurose,VAL,-0.6333,NOUN
nichte,VAL,0.15,NOUN
nicken,VAL,0.2843,VERB
niederlage,VAL,-0.598,NOUN
niedlich,VAL,0.3333,ADJ
niemand,VAL,-0.3667,ADJ
niere,VAL,-0.1333,NOUN
niete,VAL,-0.5,NOUN
nikotin,VAL,-0.2333,NOUN
niveau,VAL,0.451,NOUN
nonne,VAL,-0.15,NOUN
not,VAL,-0.6667,NOUN
notar,VAL,-0.0667,NOUN
note,VAL,-0.1333,NOUN
notfall,VAL,-0.5667,NOUN
notiz,VAL,0.2167,NOUN
notwehr,VAL,-0.3667,NOUN
november,VAL,-0.1667,NOUN
nuckel,VAL,0.2867,NOUN
nudel,VAL,0.5167,NOUN
nuklear,VAL,-0.7,ADJ
nutzen,VAL,0.2745,VERB
oase,VAL,0.7333,NOUN
obhut,VAL,0.2167,NOUN
objekt,VAL,0.1167,NOUN
obst,VAL,0.4667,NOUN
ochse,VAL,0.0333,NOUN
ofen,VAL,0.3333,NOUN
offizier,VAL,-0.451,NOUN
öffnen,VAL,0.3137,VERB
ohnmacht,VAL,-0.5333,NOUN
ohrfeige,VAL,-0.6667,NOUN
omen,VAL,-0.0667,NOUN
onkel,VAL,0.3167,NOUN
oper,VAL,0.2451,NOUN
opfer,VAL,-0.7,NOUN
opfern,VAL,-0.4667,VERB
opium,VAL,-0.3667,NOUN
opposition,VAL,-0.0588,NOUN
optik,VAL,0.1833,NOUN
optimal,VAL,0.8,ADJ
optimist,VAL,0.7,NOUN
orakel,VAL,0.2333,NOUN
orchidee,VAL,0.56,NOUN
orden,VAL,0.1167,NOUN
ordner,VAL,-0.0767,NOUN
ordnung,VAL,0.3,NOUN
organ,VAL,0.0,NOUN
orgel,VAL,0.3167,NOUN
orgie,VAL,0.1,NOUN
orkan,VAL,-0.3333,NOUN
osten,VAL,0.1667,NOUN
osterei,VAL,0.5333,NOUN
ostern,VAL,0.35,NOUN
ozean,VAL,0.6333,NOUN
paar,VAL,0.5882,NOUN
paddel,VAL,0.1833,NOUN
paket,VAL,0.35,NOUN
pakt,VAL,-0.2,NOUN
palast,VAL,0.5667,NOUN
palme,VAL,0.5333,NOUN
panda,VAL,0.4833,NOUN
panik,VAL,-0.6,NOUN
panisch,VAL,-0.7,ADJ
panne,VAL,-0.6333,NOUN
panorama,VAL,0.5,NOUN
panther,VAL,0.4667,NOUN
panzer,VAL,-0.7333,NOUN
papa,VAL,0.6333,NOUN
papagei,VAL,0.5167,NOUN
pappe,VAL,-0.0167,NOUN
paprika,VAL,0.3333,NOUN
papst,VAL,0.0667,NOUN
paradies,VAL,0.9333,NOUN
paradox,VAL,-0.1333,ADJ
parasit,VAL,-0.6,NOUN
parfum,VAL,0.3,NOUN
parfüm,VAL,0.59,NOUN
paris,VAL,0.55,NOUN
park,VAL,0.6471,NOUN
parlament,VAL,-0.1863,NOUN
parole,VAL,-0.0667,NOUN
partei,VAL,-0.2,NOUN
partisan,VAL,-0.2667,NOUN
partner,VAL,0.7,NOUN
party,VAL,0.7,NOUN
passion,VAL,0.3,NOUN
passiv,VAL,-0.3667,ADJ
paste,VAL,-0.05,NOUN
pastor,VAL,-0.2167,NOUN
pater,VAL,-0.0333,NOUN
patient,VAL,-0.3333,NOUN
pause,VAL,0.3833,NOUN
pech,VAL,-0.6667,NOUN
pedal,VAL,0.15,NOUN
pedant,VAL,-0.35,NOUN
pegel,VAL,-0.15,NOUN
pein,VAL,-0.6333,NOUN
peiniger,VAL,-0.7667,NOUN
peinlich,VAL,-0.5,ADJ
peitsche,VAL,-0.3333,NOUN
pelz,VAL,-0.1,NOUN
pendel,VAL,0.1,NOUN
pensum,VAL,-0.1333,NOUN
perfekt,VAL,0.8,ADJ
perle,VAL,0.5,NOUN
perser,VAL,0.0667,NOUN
person,VAL,0.1667,NOUN
pervers,VAL,-0.7,ADJ
pest,VAL,-0.9333,NOUN
pfaffe,VAL,-0.5333,NOUN
pfanne,VAL,0.2167,NOUN
pfarrer,VAL,0.1333,NOUN
pfau,VAL,0.3633,NOUN
pfeife,VAL,0.1333,NOUN
pfeil,VAL,-0.3933,NOUN
pferd,VAL,0.3933,NOUN
pfiffig,VAL,0.5333,ADJ
pflaster,VAL,-0.1833,NOUN
pflege,VAL,0.15,NOUN
pflegen,VAL,0.3137,VERB
pflicht,VAL,-0.1,NOUN
pfote,VAL,0.2833,NOUN
phase,VAL,0.0,NOUN
phonem,VAL,-0.3,NOUN
photo,VAL,0.5167,NOUN
pilger,VAL,0.05,NOUN
pille,VAL,-0.2,NOUN
pilot,VAL,0.2,NOUN
pilz,VAL,-0.1667,NOUN
pinsel,VAL,0.1833,NOUN
pinzette,VAL,-0.1367,NOUN
piranha,VAL,-0.4333,NOUN
pirat,VAL,-0.0667,NOUN
piste,VAL,0.2833,NOUN
pistole,VAL,-0.5,NOUN
pizzeria,VAL,0.4667,NOUN
plage,VAL,-0.6667,NOUN
plagen,VAL,-0.6,VERB
plagiat,VAL,-0.2667,NOUN
plakat,VAL,0.2333,NOUN
plan,VAL,0.2333,NOUN
planet,VAL,0.4,NOUN
planlos,VAL,-0.5667,ADJ
plantage,VAL,0.2,NOUN
planvoll,VAL,0.4,ADJ
plappern,VAL,-0.2333,VERB
platin,VAL,0.4333,NOUN
platte,VAL,0.15,NOUN
platz,VAL,0.1275,NOUN
platzen,VAL,-0.1333,VERB
plaudern,VAL,0.1667,VERB
pleite,VAL,-0.6333,ADJ
po,VAL,0.3,NOUN
pochen,VAL,-0.2333,VERB
poesie,VAL,0.4,NOUN
pointe,VAL,0.5,NOUN
pokal,VAL,0.3333,NOUN
poker,VAL,0.0667,NOUN
politik,VAL,-0.2941,NOUN
polizei,VAL,-0.0667,NOUN
polizist,VAL,-0.1,NOUN
polygam,VAL,-0.1667,ADJ
pony,VAL,0.4833,NOUN
porree,VAL,-0.06,NOUN
portal,VAL,0.3,NOUN
porto,VAL,-0.2167,NOUN
portwein,VAL,0.3667,NOUN
positiv,VAL,0.8,ADJ
potenz,VAL,0.3833,NOUN
pracht,VAL,0.6667,NOUN
prahlen,VAL,-0.4333,VERB
praline,VAL,0.5,NOUN
pranger,VAL,-0.7,NOUN
pranke,VAL,-0.3167,NOUN
präsident,VAL,-0.2941,NOUN
präsidium,VAL,-0.3137,NOUN
prater,VAL,0.1833,NOUN
predigen,VAL,-0.1333,VERB
preis,VAL,0.0333,NOUN
prellung,VAL,-0.5,NOUN
premiere,VAL,0.3,NOUN
presse,VAL,-0.1333,NOUN
prima,VAL,0.9,ADJ
primitiv,VAL,-0.4667,ADJ
prinzessin,VAL,0.3235,NOUN
privileg,VAL,0.3667,NOUN
probe,VAL,0.0,NOUN
problem,VAL,-0.5667,NOUN
produktion,VAL,0.0882,NOUN
professor,VAL,0.0196,NOUN
profi,VAL,0.4667,NOUN
profil,VAL,0.2167,NOUN
profit,VAL,0.1667,NOUN
prognose,VAL,0.1,NOUN
programm,VAL,0.098,NOUN
promille,VAL,-0.2667,NOUN
prosten,VAL,0.3667,VERB
protest,VAL,0.0294,NOUN
protzen,VAL,-0.4,VERB
prozent,VAL,-0.0294,NOUN
prunk,VAL,0.2,NOUN
psyche,VAL,0.1667,NOUN
psychose,VAL,-0.7,NOUN
pudel,VAL,0.0,NOUN
puder,VAL,0.2167,NOUN
pullover,VAL,0.35,NOUN
pulver,VAL,-0.05,NOUN
pumpe,VAL,0.1,NOUN
punkt,VAL,0.0588,NOUN
puppe,VAL,0.15,NOUN
purpur,VAL,0.5,NOUN
puste,VAL,-0.0833,NOUN
putzen,VAL,-0.4667,VERB
putzig,VAL,0.3,ADJ
quader,VAL,0.0333,NOUN
qual,VAL,-0.9,NOUN
qualität,VAL,0.549,NOUN
quelle,VAL,0.5,NOUN
quote,VAL,-0.0167,NOUN
rabatt,VAL,0.45,NOUN
rabe,VAL,-0.2267,NOUN
rache,VAL,-0.6833,NOUN
rachen,VAL,-0.3,NOUN
radar,VAL,-0.35,NOUN
radau,VAL,-0.4167,NOUN
radikale,VAL,-0.6333,NOUN
rahmen,VAL,0.0588,VERB
rakete,VAL,-0.2,NOUN
rampe,VAL,0.0833,NOUN
ramsch,VAL,-0.3137,NOUN
rasierer,VAL,0.0767,NOUN
rasse,VAL,-0.4167,NOUN
rast,VAL,0.3,NOUN
rasthaus,VAL,0.2667,NOUN
rastlos,VAL,-0.5,ADJ
ratlos,VAL,-0.4,ADJ
ratte,VAL,-0.3167,NOUN
raub,VAL,-0.6,NOUN
raubtier,VAL,-0.0667,NOUN
rauchen,VAL,-0.3431,VERB
raucher,VAL,-0.3,NOUN
raum,VAL,0.2451,NOUN
raupe,VAL,-0.05,NOUN
rausch,VAL,0.0,NOUN
razzia,VAL,-0.3,NOUN
realität,VAL,0.1078,NOUN
rebell,VAL,0.05,NOUN
rechen,VAL,-0.1569,NOUN
rechnen,VAL,-0.0588,VERB
rechnung,VAL,-0.5333,NOUN
rede,VAL,0.0784,NOUN
redner,VAL,0.1667,NOUN
redselig,VAL,-0.0333,ADJ
referat,VAL,-0.2,NOUN
reform,VAL,0.25,NOUN
regal,VAL,0.1833,NOUN
regel,VAL,-0.1333,NOUN
regen,VAL,0.1078,NOUN
regent,VAL,0.0333,NOUN
regentag,VAL,-0.2667,NOUN
regieren,VAL,0.1,VERB
regierung,VAL,-0.2843,NOUN
regler,VAL,0.0333,NOUN
reglos,VAL,-0.4,ADJ
regnen,VAL,-0.0333,VERB
regung,VAL,0.25,NOUN
reiberei,VAL,-0.4667,NOUN
reich,VAL,0.5333,ADJ
reichen,VAL,0.2059,VERB
reichtum,VAL,0.5,NOUN
reife,VAL,0.4,NOUN
reigen,VAL,0.35,NOUN
reihe,VAL,0.0,NOUN
reiher,VAL,0.1833,NOUN
reinfall,VAL,-0.5667,NOUN
reinheit,VAL,0.4667,NOUN
reise,VAL,0.75,NOUN
reisen,VAL,0.7451,VERB
reißen,VAL,-0.3824,VERB
reiter,VAL,0.3333,NOUN
reiz,VAL,0.1333,NOUN
reizen,VAL,-0.1333,VERB
reizvoll,VAL,0.5333,ADJ
rekord,VAL,0.4333,NOUN
rekrut,VAL,-0.3167,NOUN
rektor,VAL,-0.3,NOUN
religion,VAL,0.1667,NOUN
rennen,VAL,0.1471,VERB
renner,VAL,0.1833,NOUN
rente,VAL,0.0833,NOUN
republik,VAL,-0.049,NOUN
retten,VAL,0.5588,VERB
retter,VAL,0.6667,NOUN
reue,VAL,0.0333,NOUN
revier,VAL,-0.0667,NOUN
revolution,VAL,0.1569,NOUN
revolver,VAL,-0.7133,NOUN
rheuma,VAL,-0.6333,NOUN
richten,VAL,-0.2843,VERB
richter,VAL,-0.2745,NOUN
riese,VAL,0.0667,NOUN
rinde,VAL,0.1167,NOUN
ring,VAL,0.4706,NOUN
riskant,VAL,-0.0667,ADJ
ritter,VAL,0.3167,NOUN
ritze,VAL,-0.05,NOUN
rivale,VAL,-0.5,NOUN
rivalin,VAL,-0.4667,NOUN
robbe,VAL,0.4167,NOUN
robust,VAL,0.5333,ADJ
rock,VAL,0.3333,NOUN
roggen,VAL,0.2167,NOUN
rolle,VAL,0.0833,NOUN
roman,VAL,0.5667,NOUN
romanze,VAL,0.5667,NOUN
rose,VAL,0.5,NOUN
rosten,VAL,-0.3667,VERB
rotwein,VAL,0.5667,NOUN
rubin,VAL,0.4667,NOUN
rückkehr,VAL,0.451,NOUN
rücklage,VAL,0.0098,NOUN
rücksicht,VAL,0.451,NOUN
rudel,VAL,-0.05,NOUN
ruder,VAL,0.1333,NOUN
rufen,VAL,0.0294,VERB
ruhe,VAL,0.5667,NOUN
ruhelos,VAL,-0.4667,ADJ
ruhig,VAL,0.2,ADJ
ruhm,VAL,0.5667,NOUN
ruhmlos,VAL,-0.4667,ADJ
ruin,VAL,-0.7667,NOUN
ruine,VAL,-0.1,NOUN
rummel,VAL,0.1,NOUN
rumoren,VAL,-0.3,VERB
runde,VAL,0.1,NOUN
russe,VAL,0.0167,NOUN
rüssel,VAL,0.2133,NOUN
rutsche,VAL,0.3933,NOUN
rutschig,VAL,-0.4333,ADJ
sabbern,VAL,-0.4333,VERB
sabotage,VAL,-0.6667,NOUN
saboteur,VAL,-0.7,NOUN
sache,VAL,0.0833,NOUN
sachlich,VAL,0.2,ADJ
sadismus,VAL,-0.8,NOUN
safari,VAL,0.4,NOUN
saftig,VAL,0.3667,ADJ
säge,VAL,-0.3633,NOUN
sagen,VAL,0.2255,VERB
sahne,VAL,0.4,NOUN
salat,VAL,0.45,NOUN
salbe,VAL,0.3,NOUN
salzig,VAL,-0.0333,ADJ
samstag,VAL,0.4,NOUN
sand,VAL,0.5588,NOUN
sandale,VAL,0.0767,NOUN
sandwich,VAL,0.4,NOUN
sanft,VAL,0.4333,ADJ
sanktion,VAL,-0.4667,NOUN
saphir,VAL,0.5,NOUN
sarg,VAL,-0.7667,NOUN
satan,VAL,-0.7333,NOUN
satire,VAL,0.1667,NOUN
satt,VAL,0.4667,ADJ
satz,VAL,0.0882,NOUN
sauber,VAL,0.5,ADJ
sauer,VAL,-0.3,ADJ
saufen,VAL,-0.3,VERB
sauna,VAL,0.4,NOUN
saxophon,VAL,0.47,NOUN
schabe,VAL,-0.4667,NOUN
schaden,VAL,-0.598,VERB
schaf,VAL,0.38,NOUN
schaffen,VAL,0.3235,NOUN
schaffung,VAL,0.3431,NOUN
schal,VAL,0.44,NOUN
schale,VAL,0.2167,NOUN
scham,VAL,-0.4333,NOUN
schande,VAL,-0.6333,NOUN
scharf,VAL,0.0,ADJ
schatten,VAL,-0.1176,NOUN
schattig,VAL,-0.0333,ADJ
schatz,VAL,0.7667,NOUN
schätzen,VAL,0.2626,VERB
schauder,VAL,-0.5,NOUN
schauer,VAL,-0.3333,NOUN
schaukel,VAL,0.4833,NOUN
schaurig,VAL,-0.4333,ADJ
scheich,VAL,0.0,NOUN
scheiden,VAL,-0.6667,VERB
scheitern,VAL,-0.6471,VERB
schelm,VAL,0.2667,NOUN
schelte,VAL,-0.4333,NOUN
schenken,VAL,0.6176,VERB
schere,VAL,0.0,NOUN
scherz,VAL,0.6333,NOUN
scherzen,VAL,0.5333,VERB
scheu,VAL,-0.2,ADJ
scheusal,VAL,-0.7667,NOUN
schicksal,VAL,-0.1471,NOUN
schieben,VAL,-0.2157,VERB
schielen,VAL,-0.3,VERB
schießen,VAL,-0.6961,VERB
schiff,VAL,0.3033,NOUN
schikane,VAL,-0.6333,NOUN
schildern,VAL,0.098,VERB
schiller,VAL,0.3,NOUN
schimmel,VAL,-0.3667,NOUN
schimmer,VAL,0.2667,NOUN
schimpf,VAL,-0.4667,NOUN
schinden,VAL,-0.5333,VERB
schirm,VAL,0.2267,NOUN
schlacht,VAL,-0.7333,NOUN
schlaf,VAL,0.6333,NOUN
schlafen,VAL,0.6667,VERB
schlaff,VAL,-0.4,ADJ
schlag,VAL,-0.5333,NOUN
schlagen,VAL,-0.6373,VERB
schlager,VAL,-0.1333,NOUN
schlampe,VAL,-0.4333,NOUN
schlapp,VAL,-0.5,ADJ
schlau,VAL,0.5333,ADJ
schlecht,VAL,-0.7667,ADJ
schleim,VAL,-0.4667,NOUN
schlicht,VAL,0.0,ADJ
schließen,VAL,-0.2059,VERB
schlimm,VAL,-0.6333,ADJ
schlinge,VAL,-0.3333,NOUN
schloss,VAL,0.41,NOUN
schlucht,VAL,-0.0667,NOUN
schmerz,VAL,-0.5784,NOUN
schminke,VAL,0.35,NOUN
schmuck,VAL,0.4333,NOUN
schmutz,VAL,-0.3667,NOUN
schnaps,VAL,0.0,NOUN
schnecke,VAL,-0.12,NOUN
schnee,VAL,0.5882,NOUN
schock,VAL,-0.6,NOUN
schocken,VAL,-0.4667,VERB
schonung,VAL,0.2333,NOUN
schrank,VAL,0.09,NOUN
schraube,VAL,0.0,NOUN
schreck,VAL,-0.5333,NOUN
schrei,VAL,-0.5333,NOUN
schreiben,VAL,0.4902,VERB
schreien,VAL,-0.4118,VERB
schrill,VAL,-0.2667,ADJ
schritt,VAL,0.3039,NOUN
schroff,VAL,-0.5,NOUN
schrott,VAL,-0.4,NOUN
schuft,VAL,-0.5,NOUN
schuften,VAL,-0.4,VERB
schuh,VAL,0.3333,NOUN
schuld,VAL,-0.5667,NOUN
schulden,VAL,-0.6,VERB
schule,VAL,0.0833,NOUN
schurke,VAL,-0.6333,NOUN
schürze,VAL,-0.2133,NOUN
schutt,VAL,-0.4,NOUN
schütteln,VAL,-0.1765,VERB
schutz,VAL,0.5667,NOUN
schützen,VAL,0.4902,VERB
schwach,VAL,-0.5333,ADJ
schwäche,VAL,-0.2843,NOUN
schwamm,VAL,0.0467,NOUN
schwan,VAL,0.3633,NOUN
schwarz,VAL,0.1,ADJ
schweben,VAL,0.2667,VERB
schweigen,VAL,-0.0882,VERB
schwein,VAL,0.1967,NOUN
schwert,VAL,-0.2733,NOUN
schwester,VAL,0.4412,NOUN
schwur,VAL,0.0,NOUN
see,VAL,0.6078,NOUN
seekrank,VAL,-0.6667,ADJ
seele,VAL,0.6,NOUN
seenot,VAL,-0.7,NOUN
seereise,VAL,0.5,NOUN
seerose,VAL,0.5333,NOUN
segel,VAL,0.4333,NOUN
segeln,VAL,0.4667,VERB
segen,VAL,0.5333,NOUN
segnen,VAL,0.4333,VERB
sehen,VAL,0.6667,VERB
seher,VAL,0.1167,NOUN
sehne,VAL,-0.0333,NOUN
sehnen,VAL,-0.2667,VERB
seide,VAL,0.55,NOUN
seife,VAL,0.2333,NOUN
seil,VAL,0.06,NOUN
seite,VAL,0.0833,NOUN
sekt,VAL,0.4,NOUN
sekte,VAL,-0.7333,NOUN
seltsam,VAL,-0.1,ADJ
senat,VAL,0.0333,NOUN
senken,VAL,-0.2255,VERB
sense,VAL,-0.3,NOUN
sensibel,VAL,0.2667,ADJ
serbe,VAL,-0.15,NOUN
sessel,VAL,0.4667,NOUN
setzen,VAL,0.0784,VERB
seuche,VAL,-0.8333,NOUN
seufzen,VAL,-0.3667,VERB
sex,VAL,0.8667,NOUN
sichel,VAL,-0.1833,NOUN
sicherheit,VAL,0.4412,NOUN
sichern,VAL,0.2525,VERB
sicherung,VAL,0.2941,NOUN
sieb,VAL,0.12,NOUN
sieben,VAL,0.0686,VERB
sieg,VAL,0.7333,NOUN
siegel,VAL,0.2333,NOUN
siegen,VAL,0.3725,VERB
sieger,VAL,0.5833,NOUN
siesta,VAL,0.6333,NOUN
silbe,VAL,0.05,NOUN
silber,VAL,0.4833,NOUN
silbern,VAL,0.4667,ADJ
simpel,VAL,0.1333,ADJ
sinfonie,VAL,0.3667,NOUN
singen,VAL,0.5253,VERB
sinken,VAL,-0.4216,VERB
sinn,VAL,0.6,NOUN
sinnlich,VAL,0.6,ADJ
sinnvoll,VAL,0.6667,ADJ
sintflut,VAL,-0.5667,NOUN
sippe,VAL,-0.1667,NOUN
sirup,VAL,0.2833,NOUN
sitte,VAL,-0.05,NOUN
sittsam,VAL,0.1667,ADJ
situation,VAL,0.0098,NOUN
situiert,VAL,-0.0333,ADJ
sitzen,VAL,0.1176,VERB
sitzung,VAL,-0.1275,NOUN
skalpell,VAL,-0.3667,NOUN
skandal,VAL,-0.4333,NOUN
skat,VAL,0.0,NOUN
skelett,VAL,-0.1,NOUN
skepsis,VAL,-0.2333,NOUN
sklave,VAL,-0.7333,NOUN
sklavin,VAL,-0.5667,NOUN
skorpion,VAL,-0.1333,NOUN
skrupel,VAL,-0.0667,NOUN
smaragd,VAL,0.6,NOUN
snob,VAL,-0.4667,NOUN
sodom,VAL,-0.4,NOUN
sofa,VAL,0.4667,NOUN
sohle,VAL,0.0,NOUN
sohn,VAL,0.4412,NOUN
soldat,VAL,-0.5,NOUN
solist,VAL,0.4167,NOUN
sollen,VAL,-0.3333,VERB
sommer,VAL,0.8333,NOUN
sonnabend,VAL,0.6961,NOUN
sonne,VAL,0.8667,NOUN
sonnen,VAL,0.6667,VERB
sonnig,VAL,0.8,ADJ
sonntag,VAL,0.5,NOUN
sorge,VAL,-0.5667,NOUN
sorgen,VAL,-0.2059,NOUN
sorgfalt,VAL,0.4667,NOUN
sorglos,VAL,0.1,ADJ
sorte,VAL,0.1333,NOUN
souvenir,VAL,0.3667,NOUN
sozialist,VAL,-0.1176,NOUN
spalten,VAL,-0.2333,VERB
spannend,VAL,0.4,ADJ
spannung,VAL,0.2667,NOUN
sparen,VAL,-0.0882,VERB
spargel,VAL,0.47,NOUN
sparsam,VAL,0.0667,ADJ
spaß,VAL,0.7745,NOUN
spende,VAL,0.25,NOUN
spenden,VAL,0.3333,VERB
spesen,VAL,0.0833,NOUN
spezial,VAL,0.3,NOUN
speziell,VAL,0.2333,ADJ
spicken,VAL,-0.1333,VERB
spiegel,VAL,0.2867,NOUN
spiel,VAL,0.4667,NOUN
spielen,VAL,0.5686,VERB
spinne,VAL,-0.2833,NOUN
spinnen,VAL,-0.2333,VERB
spinner,VAL,-0.3333,NOUN
spion,VAL,-0.1833,NOUN
spionage,VAL,-0.5333,NOUN
spitzel,VAL,-0.6,NOUN
spontan,VAL,0.4667,ADJ
sport,VAL,0.5588,NOUN
spott,VAL,-0.4,NOUN
sprache,VAL,0.5784,NOUN
sprechen,VAL,0.402,VERB
sprengen,VAL,-0.3,VERB
spritze,VAL,-0.4333,NOUN
spritzig,VAL,0.5333,ADJ
sprung,VAL,0.1275,NOUN
spucken,VAL,-0.4,VERB
spuk,VAL,-0.2667,NOUN
spuken,VAL,-0.3333,VERB
spule,VAL,0.0333,NOUN
spüren,VAL,0.5784,VERB
spurlos,VAL,-0.3333,ADJ
staat,VAL,-0.1765,NOUN
stabil,VAL,0.4667,ADJ
stachlig,VAL,-0.3667,ADJ
stamm,VAL,0.1367,NOUN
stammeln,VAL,-0.4667,VERB
stapeln,VAL,-0.0667,VERB
stark,VAL,0.5667,ADJ
stärke,VAL,0.598,NOUN
stärken,VAL,0.4804,VERB
starr,VAL,-0.2333,ADJ
starre,VAL,-0.4333,NOUN
starren,VAL,-0.3039,VERB
stau,VAL,-0.5333,NOUN
staub,VAL,-0.3333,NOUN
stauchen,VAL,-0.2,VERB
staunen,VAL,0.2667,VERB
steak,VAL,0.4667,NOUN
stechen,VAL,-0.4667,VERB
steg,VAL,0.2433,NOUN
stehen,VAL,0.0686,VERB
stehlen,VAL,-0.7333,VERB
steif,VAL,-0.2333,ADJ
steigen,VAL,0.2941,VERB
steigern,VAL,0.3333,VERB
steigerung,VAL,0.3039,NOUN
steil,VAL,-0.2333,ADJ
stein,VAL,0.0767,NOUN
stelle,VAL,0.0,NOUN
stellen,VAL,-0.0882,VERB
stelze,VAL,0.06,NOUN
stempel,VAL,-0.0167,NOUN
sterben,VAL,-0.6078,VERB
stereo,VAL,0.3,NOUN
steril,VAL,-0.1333,ADJ
stern,VAL,0.3333,NOUN
steuer,VAL,-0.3333,NOUN
stich,VAL,-0.3,NOUN
sticheln,VAL,-0.3333,VERB
stiefel,VAL,0.2567,NOUN
stier,VAL,-0.03,NOUN
still,VAL,0.2,ADJ
